profile_id,university_id,applied,applied_date,admitted,admitted_date,rejected,rejected_date,created_at,updated_at,term,year
206,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
207,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
208,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
209,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
210,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
211,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
212,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
213,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
214,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
215,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
216,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
217,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
218,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
219,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
220,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
221,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
222,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
223,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
224,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
225,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
226,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
227,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
228,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
229,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
230,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
231,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
232,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
233,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
234,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
235,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
236,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
237,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
238,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
239,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
240,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
241,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
242,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
243,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
244,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
245,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
246,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
247,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
248,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
249,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
250,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
251,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
252,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
253,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
254,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
255,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
256,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
257,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
258,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
259,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
260,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
261,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
262,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
263,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
264,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
265,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
266,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
267,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
268,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
269,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
270,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
271,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
272,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
273,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
274,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
275,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
276,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
277,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
278,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
279,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
280,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
281,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
282,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
283,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
284,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
285,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
286,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
287,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
288,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
289,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
290,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
291,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
292,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
293,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
294,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
295,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
296,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
297,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
298,5,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
299,5,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
300,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
301,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
302,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
303,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
304,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
305,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
306,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
307,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
308,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
309,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
310,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
311,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
312,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
313,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
314,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
315,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
316,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
317,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
318,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
319,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
320,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
321,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
322,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
323,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
324,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
325,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
326,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
327,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
328,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
329,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
330,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
331,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
332,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
333,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
334,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
335,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
336,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
337,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
338,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
339,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
340,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
341,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
342,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
343,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
344,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
345,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
346,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
347,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
348,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
349,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
350,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
351,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
352,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
353,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
354,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
355,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
356,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
357,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
358,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
359,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
360,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
361,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
362,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
363,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
364,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
365,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
366,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
367,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
368,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
369,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
370,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
371,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
372,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
373,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
374,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
375,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
376,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
377,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
378,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
379,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
380,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
381,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
382,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
383,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
384,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
385,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
386,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
387,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
388,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
389,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
390,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
391,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
392,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
393,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
394,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
395,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
396,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
397,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
398,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
399,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
400,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
401,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
402,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
403,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
404,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
405,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
406,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
407,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
408,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
409,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
410,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
411,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
412,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
413,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
414,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
415,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
416,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
417,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
418,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
419,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
420,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
421,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
422,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
423,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
424,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
425,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
426,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
427,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
428,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
429,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
430,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
431,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
432,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
433,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
434,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
435,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
436,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
437,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
438,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
439,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
440,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
441,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
442,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
443,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
444,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
445,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
446,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
447,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
448,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
449,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
450,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
451,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
452,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
453,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
454,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
455,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
456,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
457,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
458,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
459,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
460,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
461,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
462,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
463,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
464,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
465,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
466,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
467,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
468,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
469,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
470,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
471,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
472,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
473,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
474,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
475,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
476,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
477,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
478,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
479,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
480,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
481,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
482,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
483,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
484,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
485,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
486,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
487,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
488,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
489,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
490,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
491,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
492,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
493,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
494,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
495,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
496,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
497,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
498,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
499,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
500,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
501,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
502,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
503,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
504,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
505,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
506,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
507,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
508,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
509,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
510,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
511,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
512,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
513,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
514,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
515,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
516,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
517,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
518,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
519,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
520,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
521,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
522,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
523,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
524,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
525,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
526,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
527,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
528,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
529,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
530,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
531,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
532,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
533,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
534,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
535,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
536,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
537,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
538,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
539,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
540,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
541,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
542,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
543,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
544,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
545,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
546,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
547,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
548,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
549,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
550,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
551,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
552,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
553,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
554,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
555,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
556,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
557,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
558,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
559,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
560,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
561,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
562,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
563,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
564,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
565,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
566,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
567,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
568,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
569,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
570,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
571,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
572,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
573,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
574,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
575,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
576,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
577,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
578,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
579,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
580,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
581,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
582,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
583,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
584,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
585,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
586,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
587,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
588,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
589,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
590,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
591,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
592,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
593,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
594,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
595,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
596,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
597,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
598,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
599,6,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
600,6,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
601,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
602,7,t,00:00.0,,,,,12:43.0,12:43.0,Spring,2019
603,7,t,00:00.0,,,,,12:43.0,12:43.0,Fall,2019
